PK_TEMPO;DateKey;Promised Delivery Date;Actual Delivery Date;Invoice Date
db5cc242f6394c75ef38175722c819bed1ddd741f20dfa6f40a048345e718eb9;11/03/2019;04/03/2020;04/03/2020;14/03/2019
15698258957263c923b9c8d9fc8f24a65d256d0b961a42d63f1c9aaa8715f9a5;15/07/2018;14/07/2019;14/07/2019;17/07/2018
f3a3cefcb7aeaa05bdd51d48cb4df60c8b603d5c3ae29e2137cc2d5244261212;28/03/2017;28/03/2018;28/03/2018;30/03/2017
857336bcd03b47624140bfd12eec8a1fe24af21c61dcd978119c561c6a3cc0e6;09/06/2018;10/06/2019;10/06/2019;11/06/2018
990fc57dadb216fdb910010cdddbdbca39388905deca9afac740071668f6c07a;12/06/2017;12/06/2018;12/06/2018;14/06/2017
d2a0af4dac6f2280a2673d1789bf4d5a2425f1c0dbc8b76b808b95a884ec7534;25/08/2017;28/08/2018;28/08/2018;27/08/2017
1e224c0d538725e7f53b5cdb7ed4dd0a123e800e24a2f980e59500b0c62b5e67;28/09/2018;29/09/2019;29/09/2019;30/09/2018
a8912ebd14083303d1d3a1eced7e2d0a816ff7dd0fd620f853d5642a34f6f438;12/11/2018;11/11/2019;11/11/2019;14/11/2018
98c6d7de80793f2972cc020ba9b205fcce5d615565ebc16a27ce3770f389900f;08/12/2017;11/12/2018;11/12/2018;10/12/2017
67d57dd48f14c1d347c82ad779f0c18ca64d1cb1d18ba2784e6a1aa7dd275a37;24/01/2017;24/01/2018;24/01/2018;27/01/2017
1f153696e067569442e6993110240c4aa2f210558bfd82e5f2e4192646e65334;08/05/2017;08/05/2018;08/05/2018;10/05/2017
922903ab0db5fa67ac207e67e230d4267775ab5ae753f22d0707bd5d3b2c3914;15/05/2017;12/05/2018;12/05/2018;17/05/2017
ab2a602c3da1063084007bdbb40fc48107496b5fc3b3e93a7f7058b30b50259b;19/05/2018;19/05/2019;19/05/2019;21/05/2018
f3de75daefa0afd16d7dd00a5e6cb2a8c118a662bbf3e62e69ebbfaddfba74cf;13/06/2017;12/06/2018;12/06/2018;15/06/2017
74f92949ff16964d81810e49cba56dba8d5166c1250bf01dcad8f4d08fda9534;27/07/2017;26/07/2018;26/07/2018;29/07/2017
07b2455b49ca7d20fa777b6d2dc9dfa36f6246903efbe2b97e7ec0be330e402a;18/08/2018;18/08/2019;18/08/2019;20/08/2018
5276e9d05574af3938cdb92c1383cf361ff08af8b0ee0e05cfe1be6625b6c76c;31/08/2018;26/08/2019;26/08/2019;02/09/2018
6f2649e920dc84026d9512a200af6445b0230c82e5500ea4dcdd222eaeec9b5a;06/10/2018;08/10/2019;08/10/2019;08/10/2018
53318eb276026a9805aad8fe34269a16e96516a4a0064433a9a8efcc42fa075e;29/11/2018;30/11/2019;30/11/2019;01/12/2018
19bb8cd21fabe9ba0a7b42628585a18c417789ba72d0764ae51e23f65a464b5d;19/12/2017;19/12/2018;19/12/2018;21/12/2017
da9de646fbc62f3746aa27c97e251fb287a6bd563bd4af92dba9cceb2709bd2c;03/03/2018;03/03/2019;03/03/2019;05/03/2018
86606b2db63e1ca102880a7b540e728f2570740978cbc2309b075dc2c390fd4f;08/04/2018;07/04/2019;07/04/2019;10/04/2018
3ba9bce53edf4428deecf7108df7b799006ab889e8e85a74e4556541e856243c;12/04/2017;12/04/2018;12/04/2018;14/04/2017
b47a63d103751aa6a0e3de216759f2dcbe253ffd85bfce5483e92cc4d128646d;05/05/2017;04/05/2018;04/05/2018;07/05/2017
929db3351f7ef041f0e2728ecb906d7c535762fd8d9ff6c9ce6f6bccbc574f54;26/07/2017;25/07/2018;25/07/2018;28/07/2017
167309d199fc51b221668c6dda1adccffb55a2777e37f7e909cdb295aa35df5d;02/09/2018;31/08/2019;31/08/2019;04/09/2018
752da3dbef5cf4d3385395c25bd9503f8fca3fa3e7b6e87bb9070779560c39e6;06/09/2018;06/09/2019;06/09/2019;08/09/2018
bda9b494146fa54c93e778cb1e31bdd54f2e1347444081ed73bbd9c2074e5a5f;04/11/2018;21/10/2019;21/10/2019;06/11/2018
f89b747143aba7f91998fc8efac441ac2b3891e6675d51f454e0f205896ab753;16/11/2017;17/11/2018;17/11/2018;18/11/2017
2ae7abba4557aebc8198893386f9c7df61f7b3048777aff721b8e4c8de8514bb;24/11/2018;24/11/2019;24/11/2019;26/11/2018
af13a5f5a3faf6de47ca6c610c720b0245f6537335b5c385f9d47cd47a2ca45b;07/12/2017;06/12/2018;06/12/2018;09/12/2017
73788818675ff1c773bffcadb325491cfc781a1fcc417a98e1f00887511ceeeb;18/12/2017;18/12/2018;18/12/2018;20/12/2017
d36bc9aa0fece08ad0cc4593e85af6ca9b123bc3ea07e4471957994290b54126;25/01/2019;25/01/2020;25/01/2020;27/01/2019
a0582b6e544b55ebf7b2fab39f24734d8e8678b5565c9131aa9ca630ba819de5;06/04/2017;11/04/2018;11/04/2018;08/04/2017
10aedfc30e79df5077d6010907a826d7e903dfbf9cbb9cdf310d3a92045f54c9;28/06/2017;27/06/2018;27/06/2018;30/06/2017
b85077d4213f6707e24873fd4dc76a7d2ec1a7ef8fc1b10f08f8be002d15ba9e;28/07/2018;27/07/2019;27/07/2019;30/07/2018
6bc61e99e3860512102ead9164d9abf9f41ee40d297bce33bf73223b3c8a736d;02/08/2018;29/07/2019;29/07/2019;04/08/2018
b7a6c8f1d4efdbe2eecfec44f3986280732f6c484020a0fd4ca48e90017f43c3;13/09/2017;13/09/2018;13/09/2018;15/09/2017
3c2fb0a291ed6d31e45079a87e70e7e305f7e42b81cfe9385dd9a8e1fb0cc3d2;27/09/2017;27/09/2018;27/09/2018;29/09/2017
ae7c147b4c03a37720ffef3ebdf30793592d20749da117e65271b8a13d7be90b;29/09/2017;22/09/2018;22/09/2018;01/10/2017
d76fdbc1bbea51eac8ce7b281905d717c2d6953f4923f238f3496780aa1414b7;27/11/2017;24/11/2018;24/11/2018;29/11/2017
75c5df2c825ae8d258f64584f6573a2a76f62c7b833560552ac8d2f67cd30250;08/01/2019;08/01/2020;08/01/2020;10/01/2019
2debe6a1f4117e1dffdef79bc695238338fbd03d8904e99c3bc2be8dcdbf4036;22/01/2019;20/01/2020;20/01/2020;24/01/2019
8e293375c7cff09a640fd8b9f964cb6db6b36a0e099dacacee3bc8cddfcca26a;29/01/2019;29/01/2020;29/01/2020;31/01/2019
ab4e9365ae2053600b171ad995b98d1660bc75e42aab84f8321074c459ba5984;16/03/2019;09/03/2020;09/03/2020;19/03/2019
9385c5410ed91802f4262b2a97f4564193a845f329bae2d3a92c7e6746aad52a;13/02/2018;13/02/2019;13/02/2019;15/02/2018
cebb81daa2dbd3ce5f418f4b8778fb94c73e57e93333aef49309a04330df2de0;02/08/2017;02/08/2018;02/08/2018;04/08/2017
3d72e9bd4a18b8a1c4f1087b8d68ef56d2103d97e1bbd0cd477f742057f99c50;29/11/2018;26/11/2019;26/11/2019;01/12/2018
8f478a627bd47892485471b68bb60743f5c3e8cc7505014687f1de63e537a8b8;01/06/2018;01/06/2019;01/06/2019;03/06/2018
5bf94d2015f6dfa87865494967256d4203740c623eb58ff0e0bc75ef6220eb4a;23/07/2018;23/07/2019;23/07/2019;25/07/2018
7a2138e0d7ba834ad915dab7b4eb6cd68dee81b0537b82ea03113707b7603747;05/08/2018;05/08/2019;05/08/2019;07/08/2018
2e21f0933120074277b8081a848142f36a7bb8f41d07c597ce029dcf8f5bacdf;16/08/2017;16/08/2018;16/08/2018;18/08/2017
6214ce0cd8895f39b8f85dc1f08fdc7ff7a4525ef2c34e9df5c42da90f5f58d9;22/08/2017;22/08/2018;22/08/2018;24/08/2017
678bbebbd3e80bbd4a473abe05a067ec3092a23cbdb69c99baa3883e6994411d;17/09/2018;17/09/2019;17/09/2019;19/09/2018
8a919d44bf593dc68cc718272452b0abce52d0451a74f40da1be1045b08decea;01/10/2018;01/10/2019;01/10/2019;03/10/2018
c838e4266846f360fd4e73d69f886c308325f2a3dd0b62537b347722b3e5c4e4;09/10/2017;05/10/2018;05/10/2018;11/10/2017
e2353574691f0b577206a9cdda3f86d15d080288c9edc797818d5519f0520e62;25/01/2019;21/01/2020;21/01/2020;27/01/2019
2253bb4da18da6eccc7d3f9351665fd98243e74219749d40cb9229bfe96ce4c3;02/02/2019;02/02/2020;02/02/2020;04/02/2019
87bf2bcc7c549e9e1e3498eb2af67dbc243f81dccb7407a04631ad6276be3660;03/09/2018;02/09/2019;02/09/2019;05/09/2018
455d7dbc2acb1da73b56f3200ae539f5483bd85236df04a3a637a34f96bd159c;05/02/2017;05/02/2018;05/02/2018;08/02/2017
e0e5810946ec013a097824c793803435803df8ea3281635d58a7c12ae6998dfd;20/02/2017;20/02/2018;20/02/2018;23/02/2017
ed458d6d72b8bc6477c3614c7e48fe51f95405b97f07d03f6527866146d04628;12/05/2017;12/05/2018;12/05/2018;14/05/2017
ecddea7812831a603015bea85e3cf5bf80a3c510089737424ea41aa8e0fe96a9;07/06/2018;04/06/2019;04/06/2019;09/06/2018
25a9521c03a2c93015cc8dd58b7f678ea10299217c128ef1a53f0696bbaf905f;19/06/2017;16/06/2018;16/06/2018;21/06/2017
93da0df7a4d51fd39ec3608233d073da6930dff7650c9f9b20e733bccd81e163;06/07/2018;06/07/2019;06/07/2019;08/07/2018
e5ebdccec21f841209317136e94f1b7fe1fa0089308b02a2b5da6ff2b3ebd273;24/11/2018;17/11/2019;17/11/2019;26/11/2018
45ef2958beb692ff4bd95e22c776c173d4d018c63cee9b9ff0cf09abf47f318d;21/01/2019;19/01/2020;19/01/2020;23/01/2019
2136c8606e0a6d1a4d85c68b47d172b7b5601a03b6148af998cb698651a9b26d;16/01/2018;16/01/2019;16/01/2019;18/01/2018
3bc8c777f7e76768f54c98b30186c82ec1abb0be72ae70fe982726f6cac3a5ae;20/02/2017;19/02/2018;19/02/2018;23/02/2017
74f56e21f8237c9ccb2dbe7c96071a67f50112cd7e2f6859b0d8aaed419b6280;20/04/2017;20/04/2018;20/04/2018;22/04/2017
1d1dca7af9d5857d71a8b9ecad6ac4f8f51261c97208b7740e790901ab308af2;11/02/2019;11/02/2020;11/02/2020;13/02/2019
9a792917a766982dd9f9fb9c82a5abd10c740f8b7bb2f0c068a5440cd39ab909;01/03/2019;29/02/2020;29/02/2020;04/03/2019
65eba720fde519eedd96408c588e135e4255780ddece44d01d64d96a17b58d2e;24/01/2017;23/01/2018;23/01/2018;27/01/2017
093d235eb6c124ff730df3d559647bd61097c56919e15327adc4eeea919b70da;24/03/2017;22/03/2018;22/03/2018;26/03/2017
15f8d520eab31aad91d149e3aa3f589eea739dcd6ae0af17777509ee0ce0acd3;30/06/2018;30/06/2019;30/06/2019;02/07/2018
4c69c940fd9225f63cd3b7cdbfae660a9ecc8a5038d8a89a8349705748504e4b;25/10/2018;22/10/2019;22/10/2019;27/10/2018
ad33f3ac1a7cccbd0089926f44baf4068d29ee0125dda7fe6b431a943582004d;15/02/2019;14/02/2020;14/02/2020;17/02/2019
ef7e22db47a5af7a33dd2813182627899a16214d881381d58fe84b2287778eb8;08/03/2019;07/03/2020;07/03/2020;11/03/2019
bbf77197bb89970276c3573e281134fc5ca3c30c8bf4ca7ddb08a2030fd9f937;08/06/2018;11/06/2019;11/06/2019;10/06/2018
d443190ee840d5acf377622694bffad9ee00b33550f496e4520e1f2f31f3ada9;20/06/2017;23/06/2018;23/06/2018;22/06/2017
4bf7c9de7e2d7f5bfbe62558d1a48657c2cb211edbd47a082b4ed334658a2a19;04/07/2017;07/07/2018;07/07/2018;06/07/2017
baadb1679219e3f424677d0be2b96af128e29a8abd8aab83996575d99421fc5b;08/08/2017;08/08/2018;08/08/2018;10/08/2017
2598ef6f0f49a88232f8cb90926b5184a716af1b84e5499ab34c386f45fd7c3a;01/11/2017;31/10/2018;31/10/2018;03/11/2017
f52e4570264e5be77c87c11423be5d53e915157c998b1dfebe85cc5c0adfe0db;01/01/2019;30/12/2019;30/12/2019;03/01/2019
154d1ebac3909358171336efa803039899212302d51a59a8570c51162163eaa0;04/02/2019;05/02/2020;05/02/2020;06/02/2019
0b2ff54a8f0e8a85d0d19d39779012a1df1a83fb526c91578d0b474fce9d8c37;11/03/2018;11/03/2019;11/03/2019;13/03/2018
0bcc2700ebb203ac2d60bcea1d448b65db746a59f4b1a5e4750e705fc8d5cb42;21/04/2018;19/04/2019;19/04/2019;23/04/2018
c25532bf114d34949484e218a5eb2220565d26b4905fc4e061631159c45447b0;02/11/2018;08/10/2019;08/10/2019;04/11/2018
cb975c75c6a9cf6b91d58639060c188ab9baf6c3bac580c96c0959571c2747b0;07/12/2017;15/12/2018;15/12/2018;09/12/2017
bf44d2fe1a233d70167297197d5172c25f672179233518691fd66ac9f748e6e7;13/06/2017;23/05/2018;23/05/2018;15/06/2017
0fcf1c4f254fb83af2ae62907eb70e5aad8848d5841ecb2e7f3c1ca0819faa4b;29/06/2018;28/06/2019;28/06/2019;01/07/2018
5d8c28a09ac3918d3abd2d681d8b32db8471abaee4d2141e8570279f4ba08d07;12/08/2018;13/08/2019;13/08/2019;14/08/2018
63215f3752a293bc25c92adef4919127b14b78388050d298cbfc4f9a2847aa60;06/10/2017;09/10/2018;09/10/2018;08/10/2017
1387b6a81159a0b12cab36ea7f9d7d75f7e0e4e7c2d10cb1b7808775b4262075;01/11/2018;26/10/2019;26/10/2019;03/11/2018
3becda79fe8817587b36bd4c1578cc75bada8f7f8d35b0c140f4fe0bdb9d2b73;18/11/2018;17/11/2019;17/11/2019;20/11/2018
052073806b500dbde36a7ea11cca1e5dc4aa3378fed27df7d165127ec56a37ce;27/10/2018;29/10/2019;29/10/2019;29/10/2018
7ada82f7b79c669f0744f52d79d15da620c30faf6805994b66d9f04cc75edeaa;09/05/2017;09/05/2018;09/05/2018;11/05/2017
b9a75b4c6d8cf079316b9509fd673d09063f0e80438a796245ad8665981a6f03;24/06/2018;24/06/2019;24/06/2019;26/06/2018
47aa49cadfbd014aee1b356b25716d2141ecc42d9eaad5e53227f264fe77698b;29/07/2018;28/07/2019;28/07/2019;31/07/2018
4c4d87aca874312a5c1cfffd97cbf462e51abf19d4849c0db4c849fa5f2a31df;10/08/2017;07/08/2018;07/08/2018;12/08/2017
0145ae4e0fefb3761ca2fc8348402e63f8ea7d6ae602bb7660a71e3840743310;23/09/2018;01/10/2019;01/10/2019;25/09/2018
d06d8e1eb255c1e7f5891d14886cd78e15928c17a89c7fd074120a69670d30f4;14/01/2018;12/01/2019;12/01/2019;16/01/2018
41aa0b0b4fba58f4941f16c3cfda1024348b21686aec1d62717ab8535121eba3;06/02/2018;06/02/2019;06/02/2019;08/02/2018
5884154ef0cb90fc8aba8b4222a3775b1ad6ee23c8e627ff3eb137b0b31e98c3;26/03/2018;29/03/2019;29/03/2019;28/03/2018
d763c1eb04e4a0d83b52cc7e03a9f462f369b3d85c7d5d0b62ef0f94692a6201;29/03/2017;28/03/2018;28/03/2018;31/03/2017
962bbef262d6cdb6fd52cf8f527440ecbaa8203b10946e808e4bd361965567ef;27/05/2018;26/05/2019;26/05/2019;29/05/2018
20092e294067f4a0168ce4100be654e37cd4d2ed955fbdc822aea652b68c8c2e;24/08/2018;25/08/2019;25/08/2019;26/08/2018
1ceb0c871ccf6098ee0f78885255a128339e543b44183a413972e8891a44410a;16/09/2018;13/08/2019;13/08/2019;18/09/2018
525ca76850e119bf6a1820c3d1bb33bf77099aa7e2fbc4ab299de654cf41ba30;04/12/2017;30/11/2018;30/11/2018;06/12/2017
3440d6732ddd84440a34ea375fdd368274781cd80618ea1125647ae14ea547de;13/12/2017;13/12/2018;13/12/2018;15/12/2017
d719711438f7ce5a4f9d32a5bc885d1b623afb56eba6da986f82b5217f020107;10/03/2019;10/03/2020;10/03/2020;13/03/2019
558da25cc12d67f127161fbff5e06ec49c47b782e112cf948ae804bd9f43017b;26/10/2018;27/10/2019;27/10/2019;28/10/2018
379a0d0b88516a67ff16ef31a32295f915f319c88450ba31e0d78a46b1d82677;07/06/2018;07/06/2019;07/06/2019;09/06/2018
abe59d33965cde4b8ac0bc68c26be2b50ba291b838ed641c46e0af0dd6bd8237;17/06/2018;15/06/2019;15/06/2019;19/06/2018
397f1d9f87f3d90b39ac6404bb53e2b556761feb09017883c89ee7b8e84609ad;23/11/2018;21/10/2019;21/10/2019;25/11/2018
a18f9cbcf3b5de65177f25f06d33d54b6d97e6130f490bdedaa6e5b845392c10;06/12/2017;29/11/2018;29/11/2018;08/12/2017
a81a0e286790e2391ca9c43df694f3372c857f367659d4e08bcd1f2f82c5dbe7;14/01/2018;08/01/2019;08/01/2019;16/01/2018
f61a47b495bfe4f61be5c1526067b8d6f89e501306457d6bb3159c272c273ff6;06/06/2017;01/06/2018;01/06/2018;08/06/2017
a20227b10dfa6d0166e75889bb97febe2042673f01aaa73ac2dd88566bcaa199;29/07/2018;29/07/2019;29/07/2019;31/07/2018
f2c073d4278c99a155632aeb050ca12cfeecc6f16a93071cf50d8c4f1acdb272;19/01/2019;18/01/2020;18/01/2020;21/01/2019
eefd956056eb5b62a012a6eff17a65c84115d242105d70a780dc75c4d5609c40;15/01/2018;16/01/2019;16/01/2019;17/01/2018
b4ac1880e977cc0bda701c884e84bb23095020fc9687c689db1da59e25a8a81e;02/02/2018;29/01/2019;29/01/2019;04/02/2018
fe0f153e2d16d744d2bfddcda4a108c42d178f6e95a937254e386930312fdd49;22/02/2017;23/02/2018;23/02/2018;25/02/2017
edc2ac198dfec27bce289d2f05a2ef8d3b3f1caed24d5f7c2ab843b4437abc05;03/07/2017;29/06/2018;29/06/2018;05/07/2017
e44be92befdad7e8f2361b0bf1c5fba55e24bab61bad6bb29dea11a98d490b07;27/12/2017;26/12/2018;26/12/2018;29/12/2017
edcc4fe774676c7a33088ad5b619488fe6b15c543204995cf2fd58fd8aae3e45;27/12/2018;27/12/2019;27/12/2019;29/12/2018
145ac91ef470fb0a029caa296276b009dbcd4e86ae39191625df48914e84be98;18/02/2019;18/02/2020;18/02/2020;20/02/2019
7b4e2202208dd2cdda0701a1682043940620fff19b724679f91640d876ecbe7e;06/01/2018;14/01/2019;14/01/2019;08/01/2018
cd2a90d9371b9e6aa3521eecd370dd83ed660b8032995e6d57ba3666d5948612;12/02/2017;08/02/2018;08/02/2018;15/02/2017
54f7e69227c5f5636ebd796154fdc704b40028463b8a1716c1fc1d013cf10a06;19/04/2017;19/04/2018;19/04/2018;21/04/2017
b5deddc074f36236d3e89baeaf72fd38f97f14d586ec98597f3cd57d26639971;19/05/2018;18/05/2019;18/05/2019;21/05/2018
422320a20084761ed730956a89eba89c8bf51b534ed69b6ae9ce8d0d830fadc6;05/10/2017;11/10/2018;11/10/2018;07/10/2017
1bcf22d5d9f9c6a3b7341e95ad6e4f1517d6f78f5b46907e78defc3659410ae9;07/10/2018;06/10/2019;06/10/2019;09/10/2018
d70377f1c93d6271df0e19389857df225c65ecc65f2ff0163ee39232e9bfc2f7;01/11/2018;01/11/2019;01/11/2019;03/11/2018
c588da9c4c7b9c79717c15b380181201ff0b9c3510a11600877b676de786a16b;13/12/2018;09/12/2019;09/12/2019;15/12/2018
22826ed53dd50318c5337ca55dc42887ca5907f99704e93ad68c165f226e7c87;20/12/2018;20/12/2019;20/12/2019;22/12/2018
17642ead59dbabcf6f82ea6cd03da0b57daa072792d857d5ed40118ca5ce09e6;25/02/2019;25/02/2020;25/02/2020;27/02/2019
be1631f4408ee54af3cbf91ad08daec652c233d6f59b4e3167ebc5ef87de7adf;14/03/2019;14/03/2020;14/03/2020;17/03/2019
6154c6e6f39d856753a5a7ec1053cf93feffdc76a9aaa4d59e1d597039f6ee5a;25/01/2017;25/01/2018;25/01/2018;28/01/2017
cab7110d60702c1c0cb5c716dab9051a15c07b0e299686bf6b6a991381033e37;02/02/2018;02/02/2019;02/02/2019;04/02/2018
47d5b5cc366d5368cf862d6bb795b70014f26b20ed2654d84fc7c17b2742f1bd;10/03/2018;08/03/2019;08/03/2019;12/03/2018
1f9ea4b897d9b514ac895bb61854992fcce89b4969f2b7937e6621ecd68f6ff3;30/03/2018;31/03/2019;31/03/2019;01/04/2018
5ba097c576a9a083f0dffcc43241fe2f9072b5a70aeabafde5d612cf55109471;22/04/2018;20/04/2019;20/04/2019;24/04/2018
8df7e734d19f6e51ab6ba28d495fffa79c7e7a03175949427153bfb90a58ed0f;06/06/2017;02/06/2018;02/06/2018;08/06/2017
dea5974748ec9e31950a844cfc2a1ecd89139027cf9fce974237b72ae4e30016;08/06/2017;07/06/2018;07/06/2018;10/06/2017
5dbd73ce0edf81a609f3589d37b54b7e98e9b584311f83a863c2e3baaed2d974;11/08/2018;12/08/2019;12/08/2019;13/08/2018
de0092c905d152d16ac0a2558bf261ac2b3d369dc54b3631db125089aa77fbbc;23/08/2017;24/08/2018;24/08/2018;25/08/2017
2a20d73c19008ab7e7fe2b7f745f837dd36d529deb1444b70f621d5db3069848;10/11/2017;10/11/2018;10/11/2018;12/11/2017
4a22783fbe491a01a0e0f182222966d996acec4ec39f3b5ee32935f68e88772f;23/11/2018;24/11/2019;24/11/2019;25/11/2018
3ace85a255d4bc998f9cada3c40c8067ced3ccfaf879b71e1c525f1b0a64fed3;12/07/2018;12/07/2019;12/07/2019;14/07/2018
d5a587f8e6404b55b29952649c0a1030442eb17b9fe424a9fc42379cc011db39;19/01/2017;18/01/2018;18/01/2018;22/01/2017
a2e89fd40b74144bee75f3146dc9ae4c4073320b82da9ec3e2c666d9cfe9cfc4;16/02/2018;16/02/2019;16/02/2019;18/02/2018
bf69d74955fba748e21f832d7231fd70266c0b4500031a9eba4693949b7b0fcb;13/04/2018;13/04/2019;13/04/2019;15/04/2018
78d8dca7dfb332fb11bad3c25a9076fc68c15ea26a818aa0170ea5c6fb180dfc;19/04/2018;19/04/2019;19/04/2019;21/04/2018
afd70980b4b26e1fe33aac480bfea1837ac7948c5a38965e148a373061bbe5fa;27/06/2017;26/06/2018;26/06/2018;29/06/2017
dcdb66a889bd5c1af17c374dc4157c241f2f7c42481c4026de4b36f3e4ad5d39;30/11/2017;29/11/2018;29/11/2018;02/12/2017
44de768958689f652a0d67088cdffb84126aa69842c38d89b86d75d3be872e8b;27/09/2018;27/09/2019;27/09/2019;29/09/2018
96fbd80a5e659e91ff0f61f7f202a6fcec5803ee06556eb586f1c0cb6fc9f0ce;09/02/2017;08/02/2018;08/02/2018;12/02/2017
934052d05d8e801eb5654ba64951f1979a20d1f7270e88b7a133ae47ff4baa9b;21/06/2017;22/06/2018;22/06/2018;23/06/2017
11173029c8419c6dc4d769397bfb14df2efaa551e5e6c12cc8327d4e13e81a2f;28/11/2017;27/11/2018;27/11/2018;30/11/2017
148f6b1283e74cc97e34c9487fddac246d0c7138007d629795a5072bf717a8b9;01/01/2018;29/12/2018;29/12/2018;03/01/2018
79ae9475d798ae381858905dc7c95e9058c64e620fc5d19b2e4412dad5bc9640;25/03/2018;26/03/2019;26/03/2019;27/03/2018
3be803e4ba579f7ccd4b7d1696af032c7d6fcbefdf34b83ecdff8f9ec8b4b2cd;26/03/2018;26/03/2019;26/03/2019;28/03/2018
4a2c0bcc737258e240a3570ef501b3940a250d505e5697b61ef8ac3d219fc879;16/04/2018;19/04/2019;19/04/2019;18/04/2018
1f33636c3930352452c49b2d6875413cd3844695a54ff76a3252700d16637c0d;28/05/2018;25/05/2019;25/05/2019;30/05/2018
bb916a94c0ba41ba97ac03152845423fd2d86574c2db7ae757d17d8f2073eb03;03/09/2018;03/09/2019;03/09/2019;05/09/2018
36b9c7e09b039f9336dfbd231731ff2883ff3225aa03c35b5fdcb9e7763146bc;11/10/2018;05/10/2019;05/10/2019;13/10/2018
18184fc1e7babf4168274b8c30b0b67b4b122e018d79b4a5b0cd0a2c8a2247e5;19/01/2018;19/01/2019;19/01/2019;21/01/2018
ee884b207421589f677677c4670c016f75887b26c1042856b2a2814d7465500c;30/01/2017;30/01/2018;30/01/2018;02/02/2017
e039f44ecdd09c494e6a974cc4710f9ef89c89e73e6e2a6afe5e8dcc3c998409;11/02/2018;12/02/2019;12/02/2019;13/02/2018
0e2568e2a209d33da5ed12dc2e167bb9d7d2a573ca23198d76ab38637754fdbd;23/02/2018;23/02/2019;23/02/2019;25/02/2018
f77e9e341e339537375b0559a6674c7719969f10813565dbf357a4b3c250e1d9;17/04/2017;17/04/2018;17/04/2018;19/04/2017
ca82fa31f11eb07d8c17a7b284046bb28883c46805d3a2227fc2d54b9717124a;15/06/2017;16/06/2018;16/06/2018;17/06/2017
8f523c4fb71a9cbc25d670a9e0b02e398131d0585f7367fc6ae458d889dd4894;23/06/2017;23/06/2018;23/06/2018;25/06/2017
fa48f7b336f3e4f087023538d8047690182b5ecf93168fe6afb1a492d0dfc0eb;21/07/2017;20/07/2018;20/07/2018;23/07/2017
27d3a049f8809f5e7819aa76a7b2c6b93fd3a33f98265f32bb5c10b6f7ede420;25/07/2017;25/07/2018;25/07/2018;27/07/2017
1746e64abc4ff697569da78f9e6ea393819477dcc930d60502c8201300c694a8;21/09/2017;20/09/2018;20/09/2018;23/09/2017
a5cfd7d16ee26eb55709d4d539de747a190eb19e8541f3a682df78c441b00921;22/11/2017;22/11/2018;22/11/2018;24/11/2017
cc293cf126c23c831641616d38a336b9e13f419a5862a537dc30dbc61db2b466;17/03/2019;23/03/2020;23/03/2020;20/03/2019
f2bd62593a6320b6a2394b066ac32370bdd5b29f14ddc63fd05b6f6e5dfce933;11/06/2018;11/06/2019;11/06/2019;13/06/2018
85bc946fde4baa9bd9578f5b7a79c6cfc65c7d6287fe6da0d12f483ffa840f30;25/01/2017;24/01/2018;24/01/2018;28/01/2017
039bf6cf801742ed3be8a2ba0bea68aaca6f7e0907e10f222c86cd9340c92eff;25/06/2018;17/06/2019;17/06/2019;27/06/2018
15a63da86a2ce9f1490eb923c29fcc07fac9b9badfff71893ad82ceb05643c31;31/07/2017;28/07/2018;28/07/2018;02/08/2017
87de9bff44b3826ec1dc9b2af598e541764b9bbd2cf3fd646cf5f2ccf1d430a0;30/09/2018;30/09/2019;30/09/2019;02/10/2018
bac8aa6317185eab6fa79eff7836d2c44f801b1d6456ebae5fa7109f9009ed9f;08/12/2018;04/12/2019;04/12/2019;10/12/2018
3870ec641c74e8ac097d3e927f59ac8f9b3a233b0dfcff2d53d4c8878e1af492;27/01/2019;26/01/2020;26/01/2020;29/01/2019
4e3d4287c80625d9ef5b3b8389fa63c565a139a8ba44e968ee4183e396644e8e;01/02/2019;01/02/2020;01/02/2020;03/02/2019
a53bed29c1381929ffaa8033f66aba84a648c1cc971bbf295db3611e03ef335f;05/02/2019;04/02/2020;04/02/2020;07/02/2019
1ef31983f6b09feaf28089b7835a7f5af6b35655cb11603362935e30c19c6a3f;15/01/2018;14/01/2019;14/01/2019;17/01/2018
4f661423e6cce26c3d58a6e81ccc102b8ac5ce5e6dbeda535f67e0184ce3ef26;17/03/2017;16/03/2018;16/03/2018;19/03/2017
e95a9a325cb18a75f0e005d8c9d6f63286751db22f3bed97761c0c5182f94d69;06/04/2017;07/04/2018;07/04/2018;08/04/2017
5981a140807a28a750475235db5742a86e9f79f1c53be172a6a0d44702c54b46;18/10/2017;14/10/2018;14/10/2018;20/10/2017
2b003705d031a49a91b77478c3a4d08d6aa6841b62cb4f56a15a2a9ebbdc3266;15/11/2017;09/11/2018;09/11/2018;17/11/2017
03a145a300e70b98406d21063137629b3301df16e41634079c3cc5a1cda849db;26/12/2017;26/10/2018;26/10/2018;28/12/2017
ffcba058c4415a4f548e14424010f0d28e7c207b2f9ca6876ca72034e4159e80;12/01/2019;13/01/2020;13/01/2020;14/01/2019
f87a98b4d3e18416fa69ef526698fb770c2c4e0a410b92849067f118263e8f20;11/05/2018;10/05/2019;10/05/2019;13/05/2018
